team_name_complet,team_name,year,week,weekly_attendance,team,wins,loss,points_for,points_against,points_differential,playoffs,sb_winner
New Orleans Saints,Saints,2002,3,63216.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,4,60023.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,5,67734.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,6,80768.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,7,67903.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,8,67883.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,9,,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,10,72566.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,11,70382.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,12,68295.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,13,68226.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,14,69334.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,15,67851.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,16,43544.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New Orleans Saints,Saints,2002,17,66946.0,New Orleans,9,7,432,388,44,No Playoffs,No Superbowl
New York Giants,Giants,2002,1,78748.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,2,65932.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,3,78551.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,4,30014.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,5,63447.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,6,78728.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,7,,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,8,65791.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,9,78337.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,10,64005.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,11,78727.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,12,70054.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,13,78640.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,14,78635.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,15,78698.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,16,56579.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Giants,Giants,2002,17,78782.0,New York,10,6,320,279,41,Playoffs,No Superbowl
New York Jets,Jets,2002,1,72751.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,2,78726.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,3,73426.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,4,55670.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,5,78149.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,6,,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,7,78516.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,8,78502.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,9,59772.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,10,78920.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,11,61720.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,12,78745.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,13,62257.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,14,78521.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,15,62226.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,16,68436.0,New York,9,7,359,336,23,Playoffs,No Superbowl
New York Jets,Jets,2002,17,78733.0,New York,9,7,359,336,23,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,1,53260.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,2,62260.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,3,,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,4,58719.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,5,73038.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,6,66070.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,7,60974.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,8,78685.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,9,62660.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,10,76643.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,11,62552.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,12,58814.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,13,62257.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,14,67968.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,15,73572.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,16,62592.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Oakland Raiders,Raiders,2002,17,62078.0,Oakland,11,5,450,304,146,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,1,68804.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,2,84982.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,3,65537.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,4,64867.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,5,65005.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,6,,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,7,65523.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,8,65791.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,9,54049.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,10,65660.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,11,64990.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,12,67919.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,13,65552.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,14,59862.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,15,65615.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,16,63209.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Philadelphia Eagles,Eagles,2002,17,78782.0,Philadelphia,12,4,415,241,174,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,1,68436.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,2,62260.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,3,,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,4,62864.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,5,67734.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,6,63900.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,7,62800.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,8,69638.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,9,73718.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,10,62779.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,11,68804.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,12,60473.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,13,55260.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,14,58551.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,15,58586.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,16,65684.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
Pittsburgh Steelers,Steelers,2002,17,61961.0,Pittsburgh,10,5,390,345,45,Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,1,53705.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,2,56098.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,3,28980.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,4,66463.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,5,75065.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,6,58995.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,7,60974.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,8,,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,9,59772.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,10,66093.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,11,67161.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,12,73138.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,13,66357.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,14,67968.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,15,61838.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,16,77899.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Diego Chargers,Chargers,2002,17,52159.0,San Diego,8,8,333,367,-34,No Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,1,78748.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,2,67685.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,3,67541.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,4,,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,5,67853.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,6,66420.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,7,67903.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,8,67173.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,9,62660.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,10,67881.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,11,67161.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,12,67919.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,13,67594.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,14,64097.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,15,67947.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,16,44051.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
San Francisco 49ers,49ers,2002,17,66118.0,San Francisco,10,6,367,351,16,Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,1,53260.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,2,63104.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,3,78551.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,4,65212.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,5,,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,6,66420.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,7,65931.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,8,63854.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,9,64325.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,10,29252.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,11,65495.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,12,56250.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,13,67594.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,14,59862.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,15,69551.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,16,63953.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
Seattle Seahawks,Seahawks,2002,17,52159.0,Seattle,7,9,355,369,-14,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,1,75710.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,2,65932.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,3,65652.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,4,66165.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,5,67853.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,6,66070.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,7,65931.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,8,,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,9,47819.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,10,66093.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,11,66250.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,12,79823.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,13,65552.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,14,78601.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,15,65939.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,16,63953.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
St. Louis Rams,Rams,2002,17,66118.0,St. Louis,7,9,316,369,-53,No Playoffs,No Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,1,65554.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,2,69304.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,3,65652.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,4,57234.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,5,68936.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,6,65627.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,7,65523.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,8,72892.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,9,65667.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,10,,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,11,65527.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,12,65672.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,13,68226.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,14,65648.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,15,61942.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,16,65684.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tampa Bay Buccaneers,Buccaneers,2002,17,55832.0,Tampa Bay,12,4,346,196,150,Playoffs,Won Superbowl
Tennessee Titans,Titans,2002,1,68804.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,2,62527.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,3,68804.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,4,58719.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,5,68804.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,6,68804.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,7,,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,8,52822.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,9,56752.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,10,68804.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,11,68804.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,12,69365.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,13,78640.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,14,68804.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,15,68809.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,16,51033.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Tennessee Titans,Titans,2002,17,70694.0,Tennessee,11,5,367,324,43,Playoffs,No Superbowl
Washington Redskins,Redskins,2002,1,85140.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,2,84982.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,3,67541.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,4,,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,5,68804.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,6,80768.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,7,63363.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,8,80169.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,9,64325.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,10,66665.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,11,78727.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,12,79823.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,13,63606.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,14,78635.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,15,65615.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,16,70291.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Washington Redskins,Redskins,2002,17,84142.0,Washington,7,9,307,365,-58,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,1,60691.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,2,23127.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,3,58784.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,4,65758.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,5,63601.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,6,24193.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,7,,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,8,40824.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,9,23531.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,10,59520.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,11,72908.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,12,42089.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,13,61550.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,14,66975.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,15,23217.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,16,64899.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Arizona Cardinals,Cardinals,2003,17,52734.0,Arizona,4,12,225,452,-227,No Playoffs,No Superbowl
Atlanta Falcons,Falcons,2003,1,64104.0,Atlanta,5,11,299,422,-123,No Playoffs,No Superbowl
Atlanta Falcons,Falcons,2003,2,70241.0,Atlanta,5,11,299,422,-123,No Playoffs,No Superbowl
